noteId,createdAtMillis,summary,label
1960711986800365791,1756305140578,The statute that says that the POTUS can remove Board members for cause. 12 USC 242.  https://www.law.cornell.edu/uscode/text/12/242,1
1812293253460316464,1720919357061,President Biden spoke in a press conference about the information he was provided. He did mention other people who were injured. https://x.com/acyn/status/1812280694259011727?s=46&amp;t=dDD2dUonj2-jHL8fI2ImPQ,0
1968610573010006453,1758188310278,"Le post accuse les agresseurs, manifestement deux hommes, au collectif Nemesis, alors que celui-ci est exclusivement composé de femmes :    https://www.collectif-nemesis.com/manifeste    En outre, le jeu d’acteur est tellement exagéré qu’il en devient évident.",1
1789983687221657923,1715600341979,Misleading.  Adding context   https://twitter.com/rishibagree/status/1789981300612354056  ,0
1870819931224494576,1734873204414,This is an undisclosed ad of Swiggy Instamart clearly a violation of X terms of service.   https://business.x.com/en/help/ads-policies/ads-content-policies/deceptive-and-fraudulent-content,1
1657522255461744640,1684019075633,Isto foi preparado para likes. Não é autêntico https://www.aquelamaquina.pt/drive-in/detalhe/para-em-cima-da-passadeira-e-peao-passa-por-dentro-do-carro.html,1
1822687425375899849,1723397520762,"Non, la médaille n'avait pas été retirée parce que les organisateurs voulaient un podium uniquement composé de personne de couleur.  https://decripto.org/fr/jo-controverse-gymnastique-la-roumanie-accuse-les-usa-les-medailles-dana-borbosu-et-de-sabrina-voinea-ont-ete-volees/",0
1657097334361055260,1683917766549,Here is the translated notice from the Chinese government regulator.  This issue/defect is a finding that the default regenerative settings on tesla EV could lead to accidents.  There is no unintended manufacturing defect or any data presented to substantiate the risks.   https://www-samr-gov-cn.translate.goog/zw/zh/202305/t20230512_355181.html,1
1971898267601678827,1758972157752,パクツイです  元ツイートはこちら  https://x.com/solitude_kodo9/status/1217092338255687682,0
1907452234511663339,1743607026114,This account is impersonating @avalonfinance_. Letters have been changed in the user name to fool people into misreading it as the real account.  https://x.com/avalonfinance_  https://web3antivirus.io/scam-report/628695/,1
1674329250693009409,1688026175556,"Satire, so no note needed. Also, suggested note about drinks with “some sugar” misses that the drinks referenced in the tweet are caffeinated and caffeine is a diuretic.",0
